step,reward,avg_speed,cav_count,hdv_count
0,0.403100,6.910288,19,12
1,0.399117,6.842014,19,12
2,0.395488,6.779798,19,12
3,0.391859,6.717576,19,12
4,0.388370,6.657773,19,12
5,0.394836,6.768623,20,12
6,0.391194,6.706189,20,12
7,0.388578,6.661345,20,12
8,0.386074,6.618408,20,12
9,0.383716,6.577985,20,12
10,0.381525,6.540427,20,12
11,0.379502,6.505754,20,12
12,0.377261,6.467337,20,12
13,0.375140,6.430974,20,12
14,0.373289,6.399243,20,12
15,0.371590,6.370116,20,12
16,0.370039,6.343530,20,12
17,0.368463,6.316507,20,12
18,0.366725,6.286711,20,12
19,0.365050,6.257999,20,12
20,0.363523,6.231822,20,12
21,0.362152,6.208328,20,12
22,0.360934,6.187448,20,12
23,0.359587,6.164347,20,12
24,0.358188,6.140372,20,12
25,0.356719,6.115182,20,12
26,0.355284,6.090589,20,12
27,0.353976,6.068165,20,12
28,0.352883,6.049424,20,12
29,0.351596,6.027362,20,12
30,0.350564,6.009676,20,13
31,0.349605,5.993231,20,13
32,0.348563,5.975371,20,13
33,0.347399,5.955414,20,13
34,0.346468,5.939457,20,13
35,0.345611,5.924758,20,13
36,0.344688,5.908938,20,13
37,0.506623,5.891965,20,12
38,0.505657,5.875419,20,12
39,0.504859,5.861736,20,13
40,0.504233,5.850994,20,13
41,0.503587,5.839918,20,13
42,0.502775,5.826000,20,13
43,0.502082,5.814130,20,13
44,0.501440,5.803117,20,13
45,0.500708,5.790577,20,13
46,0.314871,5.397783,19,13
47,0.314105,5.384653,19,13
48,0.313292,5.370724,19,13
49,0.312587,5.358634,19,13
50,0.312061,5.349620,19,13
51,0.315080,5.401378,20,13
52,0.314484,5.391162,20,13
53,0.313971,5.382352,20,13
54,0.313529,5.374783,20,13
55,0.313180,5.368800,20,13
56,0.312604,5.358929,20,13
57,0.312132,5.350827,20,13
58,0.311731,5.343958,20,13
59,0.311421,5.338642,20,13
60,0.311025,5.331862,20,13
61,0.310656,5.325535,20,13
62,0.310353,5.320330,20,13
63,0.310116,5.316270,20,12
64,0.309895,5.312493,20,12
65,0.309640,5.308120,20,12
66,0.309102,5.298898,20,12
67,0.308696,5.291935,20,12
68,0.446476,5.511014,21,12
69,0.446081,5.504249,21,12
70,0.444798,5.482249,21,12
71,0.443537,5.460628,21,12
72,0.442085,5.435741,21,12
73,0.440717,5.412286,21,12
74,0.440488,5.408368,21,12
75,0.440253,5.404332,21,12
76,0.440058,5.400999,21,12
77,0.439895,5.398207,21,12
78,0.439706,5.394954,21,12
79,0.439545,5.392207,21,12
80,0.439410,5.389890,21,12
81,0.438823,5.379821,21,13
82,0.437664,5.359958,21,13
83,0.436522,5.340384,21,13
84,0.435372,5.320658,21,13
85,0.434253,5.301473,21,13
86,0.432451,5.270592,21,13
87,0.431340,5.251546,21,12
88,0.430257,5.232977,21,12
89,0.428366,5.200568,21,12
90,0.425876,5.157877,21,12
91,0.423034,5.109157,21,12
92,0.420076,5.058440,21,12
93,0.417187,5.008918,21,12
94,0.414420,4.961486,21,13
95,0.411578,4.912763,21,13
96,0.408847,4.865951,21,13
97,0.406296,4.822225,21,13
98,0.403778,4.779045,21,13
99,0.401054,4.732363,21,13
100,0.398603,4.690332,21,13
101,0.395777,4.641886,21,13
102,0.392237,4.581208,21,13
103,0.389932,4.541694,21,13
104,0.387889,4.506675,21,13
105,0.388101,4.471515,21,12
106,0.390746,4.452567,21,12
107,0.393644,4.437966,21,12
108,0.396760,4.427102,21,12
109,0.399756,4.414172,21,13
110,0.402827,4.402541,21,13
111,0.406153,4.395261,21,13
112,0.409348,4.385760,21,13
113,0.412610,4.377381,21,13
114,0.430757,4.624189,22,13
115,0.434269,4.620106,22,13
116,0.437621,4.613282,22,13
117,0.441085,4.608381,22,13
118,0.444564,4.603746,22,13
119,0.448077,4.599684,22,13
120,0.451610,4.595949,22,13
121,0.455146,4.592296,22,12
122,0.458694,4.588828,22,12
123,0.462301,4.586375,22,12
124,0.465977,4.585111,22,12
125,0.469723,4.585043,22,12
126,0.473461,4.584827,22,12
127,0.477173,4.584174,22,12
128,0.480935,4.584382,22,12
129,0.484726,4.585092,22,13
130,0.488554,4.586424,22,13
131,0.501573,4.809610,23,13
132,0.500878,4.797693,23,13
133,0.493579,4.757017,23,13
134,0.484516,4.708801,23,13
135,0.475530,4.661886,23,13
136,0.466492,4.614103,23,13
137,0.457528,4.567569,23,12
138,0.448534,4.520531,23,12
139,0.439578,4.474141,23,12
140,0.430638,4.428034,23,12
141,0.421713,4.382179,23,12
142,0.412669,4.334283,23,12
143,0.403669,4.287131,23,12
144,0.394700,4.240520,23,12
145,0.385771,4.194605,23,12
146,0.376814,4.148184,23,12
147,0.367914,4.102768,23,12
148,0.362287,4.067771,23,12
149,0.360962,4.045061,23,12
150,0.359667,4.022861,23,12
151,0.358437,4.001770,23,13
152,0.357223,3.980962,23,13
153,0.355672,3.954377,23,13
154,0.353688,3.920362,23,13
155,0.351737,3.886926,23,13
156,0.349862,3.854774,23,13
157,0.348025,3.823281,23,13
158,0.388917,3.792730,23,12
159,0.387183,3.763015,23,12
160,0.385521,3.734517,23,13
161,0.383914,3.706975,23,13
162,0.382411,3.681203,23,13
163,0.380928,3.655789,23,13
164,0.379536,3.631921,23,13
165,0.377822,3.602539,23,13
166,0.334932,3.572925,23,13
167,0.333286,3.544719,23,13
168,0.331711,3.517711,23,13
169,0.327443,3.444547,24,13
170,0.326091,3.421365,24,13
171,0.282417,3.395602,24,13
172,0.284348,3.385843,24,13
173,0.286333,3.377003,24,13
174,0.288325,3.368295,24,13
175,0.306023,3.628843,25,13
176,0.308159,3.622598,25,13
177,0.310405,3.618244,25,13
178,0.312646,3.613806,25,13
179,0.314962,3.610644,25,13
180,0.317394,3.609480,25,13
181,0.319819,3.608206,25,13
182,0.322186,3.605926,25,13
183,0.324803,3.607926,25,13
184,0.327400,3.609585,25,13
185,0.330019,3.611620,25,13
186,0.332803,3.616490,25,13
187,0.335510,3.620050,25,13
188,0.352646,3.870953,26,13
189,0.355379,3.874941,26,13
190,0.358186,3.880198,26,13
191,0.367266,3.887173,26,13
192,0.373318,3.905202,26,13
193,0.379359,3.923050,26,13
194,0.385493,3.942497,26,13
195,0.391535,3.960354,26,13
196,0.397691,3.980178,26,13
197,0.403850,4.000043,26,13
198,0.406770,4.007245,26,13
199,0.409769,4.015790,26,13
200,0.412792,4.024767,26,13
201,0.415786,4.033224,26,14
202,0.418780,4.041707,26,14
203,0.421766,4.050023,26,14
204,0.424815,4.059438,26,14
205,0.427824,4.068161,26,14
206,0.430888,4.077838,26,14
207,0.433387,4.077819,26,14
208,0.435519,4.071516,26,14
209,0.437618,4.064643,26,14
210,0.439752,4.058370,26,14
211,0.404001,3.809848,25,14
212,0.407415,3.804071,25,14
213,0.410837,3.798459,25,14
214,0.414290,3.793365,25,14
215,0.413289,3.776202,25,14
216,0.412320,3.759596,25,14
217,0.406855,3.730752,25,14
218,0.398497,3.694615,25,14
219,0.390141,3.658508,25,14
220,0.381793,3.622552,25,14
221,0.373491,3.587363,25,14
222,0.365209,3.552535,25,14
223,0.356933,3.517807,25,14
224,0.348704,3.483887,25,14
225,0.340509,3.450537,25,14
226,0.332317,3.417248,25,14
227,0.324189,3.385057,25,14
228,0.360140,3.352673,25,13
229,0.354141,3.321256,25,13
230,0.348167,3.290282,25,13
231,0.342272,3.260657,25,13
232,0.338108,3.237583,25,13
233,0.337626,3.229322,25,13
234,0.362438,3.482534,26,13
235,0.362037,3.475655,26,13
236,0.356067,3.373322,27,13
237,0.355778,3.368372,27,13
238,0.355520,3.363950,27,13
239,0.355286,3.359939,27,13
240,0.355095,3.356650,27,13
241,0.337738,3.094073,26,13
242,0.337603,3.091761,26,13
243,0.337487,3.089763,26,13
244,0.337392,3.088148,26,13
245,0.337313,3.086778,26,13
246,0.337245,3.085613,26,13
247,0.336850,3.078846,26,13
248,0.335880,3.062222,26,13
249,0.334922,3.045790,26,13
250,0.333970,3.029469,26,13
251,0.333031,3.013376,26,13
252,0.332107,2.997542,26,13
253,0.331201,2.982000,26,13
254,0.330302,2.966591,26,13
255,0.329410,2.951301,26,13
256,0.296345,2.923623,26,13
257,0.296887,2.907202,26,13
258,0.297457,2.891260,26,13
259,0.298031,2.875374,26,13
260,0.254288,2.583174,25,13
261,0.255277,2.567975,25,13
262,0.256272,2.552886,25,13
263,0.257306,2.538476,25,13
264,0.258393,2.524973,25,13
265,0.259482,2.511500,25,13
266,0.260630,2.499031,25,13
267,0.261823,2.487335,25,13
268,0.263034,2.475951,25,13
269,0.264325,2.465935,25,13
270,0.265615,2.455916,25,13
271,0.267000,2.447508,25,14
272,0.267985,2.432266,25,14
273,0.268285,2.405265,25,14
274,0.269826,2.399530,25,14
275,0.271366,2.393790,25,14
276,0.317544,2.389823,25,13
277,0.319846,2.386431,25,13
278,0.322216,2.384191,25,13
279,0.324587,2.381979,25,13
280,0.327055,2.381438,25,13
281,0.329541,2.381201,25,13
282,0.332102,2.382248,25,13
283,0.331481,2.371598,25,13
284,0.330923,2.362025,25,13
285,0.330380,2.352721,25,13
286,0.329261,2.333549,25,13
287,0.327653,2.305972,25,13
288,0.326078,2.278973,25,13
289,0.324460,2.251243,25,13
290,0.322951,2.225366,25,13
291,0.321513,2.200712,25,13
292,0.320127,2.176950,25,13
293,0.336304,2.454272,26,13
294,0.334981,2.431603,26,13
295,0.333713,2.409853,26,13
296,0.332529,2.389559,26,13
297,0.331371,2.369712,26,13
298,0.330195,2.349554,26,13
299,0.329021,2.329423,26,13
300,0.327892,2.310080,26,13
301,0.326820,2.291693,26,13
302,0.325698,2.272461,26,13
303,0.324650,2.254501,26,13
304,0.319244,2.161816,27,13
305,0.318261,2.144971,27,13
306,0.317276,2.128077,27,13
307,0.316323,2.111744,27,13
308,0.315388,2.095723,27,13
309,0.314457,2.079753,27,13
310,0.313582,2.064767,27,13
311,0.312670,2.049130,27,13
312,0.311764,2.033594,27,13
313,0.310821,2.017435,27,13
314,0.309870,2.001132,27,13
315,0.308955,1.985433,27,13
316,0.308000,1.969065,27,13
317,0.307089,1.953449,27,13
318,0.306171,1.937721,27,14
319,0.305346,1.923567,27,14
320,0.304557,1.910051,27,14
321,0.303797,1.897014,27,14
322,0.303124,1.885486,27,14
323,0.302489,1.874593,27,14
324,0.301873,1.864040,27,14
325,0.301335,1.854807,27,14
326,0.300825,1.846068,27,14
327,0.300365,1.838179,27,14
328,0.299959,1.831217,27,14
329,0.299583,1.824775,27,14
330,0.316278,2.110972,28,14
331,0.315990,2.106044,28,14
332,0.315743,2.101805,28,14
333,0.315533,2.098210,28,14
334,0.315325,2.094638,28,14
335,0.314940,2.088041,28,14
336,0.313968,2.071383,28,14
337,0.313017,2.055064,28,14
338,0.312090,2.039184,28,14
339,0.311187,2.023701,28,14
340,0.310305,2.008586,28,14
341,0.261157,1.993777,28,14
342,0.262803,1.989847,28,14
343,0.264467,1.986233,28,14
344,0.266150,1.982942,28,14
345,0.267852,1.979983,28,14
346,0.269558,1.977076,28,14
347,0.271283,1.974515,28,14
348,0.273031,1.972331,28,14
349,0.274794,1.970406,28,14
350,0.276567,1.968667,28,14
351,0.278369,1.967407,28,14
352,0.280191,1.966505,28,14
353,0.282026,1.965812,28,14
354,0.283899,1.965780,28,14
355,0.285784,1.965950,28,14
356,0.287704,1.966724,28,14
357,0.289653,1.968002,28,14
358,0.291632,1.969777,28,14
359,0.293647,1.972174,28,14
360,0.295700,1.975229,28,14
361,0.313913,2.255315,29,14
362,0.316043,2.259680,29,14
363,0.318186,2.264276,29,14
364,0.320372,2.269598,29,14
365,0.322606,2.275756,29,14
366,0.314623,2.093542,28,14
367,0.317540,2.100685,28,14
368,0.317371,2.097783,28,14
369,0.317235,2.095462,28,14
370,0.317127,2.093604,28,14
371,0.317028,2.091904,28,14
372,0.316449,2.081979,28,14
373,0.315921,2.072940,28,14
374,0.315425,2.064420,28,14
375,0.314994,2.057037,28,14
376,0.314572,2.049811,28,14
377,0.314209,2.043577,28,14
378,0.313682,2.034545,28,14
379,0.312656,2.016967,28,14
380,0.311704,2.000632,28,14
381,0.310788,1.984936,28,14
382,0.309907,1.969834,28,14
383,0.309061,1.955329,28,14
384,0.308220,1.940911,28,14
385,0.307415,1.927112,28,14
386,0.306640,1.913823,28,14
387,0.305892,1.900999,28,14
388,0.305154,1.888347,28,14
389,0.304434,1.876004,28,14
390,0.303742,1.864152,28,14
391,0.303053,1.852338,28,14
392,0.302383,1.840844,28,14
393,0.301268,1.821736,28,14
394,0.300316,1.805411,28,14
395,0.299030,1.783380,28,14
396,0.297919,1.764325,28,14
397,0.313488,2.031216,29,14
398,0.312259,2.010161,29,14
399,0.311306,1.993817,29,14
400,0.310192,1.974723,29,14
401,0.309089,1.955814,29,14
402,0.308017,1.937433,29,14
403,0.307189,1.923234,29,14
404,0.306263,1.907367,29,14
405,0.305303,1.890902,29,14
406,0.304384,1.875150,29,14
407,0.303651,1.862583,29,14
408,0.318764,2.121673,30,14
409,0.317912,2.107069,30,14
410,0.317290,2.096401,30,14
411,0.316617,2.084862,30,14
412,0.316110,2.076173,30,14
413,0.315442,2.064723,30,14
414,0.314908,2.055574,30,14
415,0.314356,2.046110,30,14
416,0.313874,2.037838,30,14
417,0.313460,2.030751,30,14
418,0.264255,2.022942,30,14
419,0.266255,2.025091,30,14
420,0.268390,2.029540,30,14
421,0.270403,2.031910,30,14
422,0.272454,2.034921,30,14
423,0.274618,2.039878,30,14
424,0.276680,2.043080,30,14
425,0.278785,2.047026,30,14
426,0.280423,2.042963,30,14
427,0.281921,2.036500,30,14
428,0.283353,2.028906,30,15
429,0.284829,2.022065,30,15
430,0.286285,2.014891,30,15
431,0.287774,2.008264,30,15
432,0.289262,2.001639,30,15
433,0.290763,1.995220,30,15
434,0.292277,1.989033,30,15
435,0.293831,1.983531,30,15
436,0.295390,1.978108,30,15
437,0.296947,1.972666,30,15
438,0.298543,1.967874,30,15
439,0.300141,1.963131,30,15
440,0.301771,1.958926,30,15
441,0.303426,1.955163,30,15
442,0.305073,1.951249,30,15
443,0.306765,1.948108,30,15
444,0.308480,1.945377,30,15
445,0.295965,1.730830,29,15
446,0.295247,1.718518,29,15
447,0.294557,1.706696,29,16
448,0.293898,1.695392,29,16
449,0.293265,1.684536,29,16
450,0.292648,1.673959,29,16
451,0.292063,1.663943,29,16
452,0.291507,1.654410,29,16
453,0.290997,1.645668,29,16
454,0.290492,1.637012,29,16
455,0.290042,1.629292,29,16
456,0.289618,1.622031,29,16
457,0.289219,1.615181,29,16
458,0.305180,1.888796,30,16
459,0.304219,1.872330,30,16
460,0.302430,1.841665,30,16
461,0.300826,1.814152,30,16
462,0.299261,1.787336,30,16
463,0.297658,1.759860,30,16
464,0.295772,1.727518,30,16
465,0.294215,1.700835,30,16
466,0.292453,1.670627,30,16
467,0.290994,1.645604,30,16
468,0.289376,1.617878,30,16
469,0.287529,1.586216,30,16
470,0.286191,1.563267,30,16
471,0.284611,1.536192,30,16
472,0.283206,1.512108,30,16
473,0.281806,1.488108,30,16
474,0.280143,1.459598,30,16
475,0.278957,1.439260,30,16
476,0.277456,1.413528,30,16
477,0.276169,1.391476,30,16
478,0.274940,1.370399,30,16
479,0.273486,1.345476,30,16
480,0.272299,1.325117,30,16
481,0.271085,1.304311,30,16
482,0.270006,1.285811,30,16
483,0.268804,1.265210,30,16
484,0.267738,1.246931,30,16
485,0.266655,1.228366,30,17
486,0.265741,1.212700,30,17
487,0.264904,1.198358,30,17
488,0.264050,1.183719,30,17
489,0.263126,1.167878,30,17
490,0.262237,1.152634,30,17
491,0.261597,1.141671,30,17
492,0.260640,1.125249,30,17
493,0.260156,1.116953,30,17
494,0.259516,1.105988,30,17
495,0.209992,1.092713,30,17
496,0.212030,1.095517,30,17
497,0.213802,1.093740,30,17
498,0.215703,1.094188,30,17
499,0.217657,1.095545,30,17
500,0.219607,1.096827,30,17
501,0.221589,1.098665,30,17
502,0.223504,1.099346,30,17
503,0.225489,1.101238,30,17
504,0.227532,1.104121,30,17
505,0.229579,1.107068,30,17
506,0.231822,1.113373,30,17
507,0.233900,1.116858,30,17
508,0.236055,1.121661,30,17
509,0.238179,1.125932,30,17
510,0.240273,1.129683,30,17
511,0.242405,1.134084,30,17
512,0.244699,1.141263,30,17
513,0.246764,1.144526,30,17
514,0.249078,1.152043,30,17
515,0.251159,1.155586,30,17
516,0.253476,1.163166,30,17
517,0.255611,1.167624,30,17
518,0.257773,1.172540,30,17
519,0.260070,1.179769,30,17
520,0.262286,1.185621,30,17
521,0.264475,1.190999,30,17
522,0.264262,1.187347,30,17
523,0.264078,1.184202,30,17
524,0.263831,1.179964,30,17
525,0.263640,1.176679,30,17
526,0.263467,1.173716,30,17
527,0.263284,1.170584,30,17
528,0.263036,1.166328,30,17
529,0.262858,1.163284,30,17
530,0.249280,0.930516,29,17
531,0.249099,0.927412,29,17
532,0.248893,0.923885,29,17
533,0.248708,0.920712,29,17
534,0.248573,0.918400,29,17
535,0.248396,0.915357,29,17
536,0.248213,0.912228,29,17
537,0.248073,0.909817,29,17
538,0.247887,0.906628,29,17
539,0.247717,0.903712,29,17
540,0.247563,0.901075,29,17
541,0.247414,0.898522,29,17
542,0.247278,0.896202,29,17
543,0.247144,0.893894,29,17
544,0.247029,0.891925,29,17
545,0.246900,0.889713,29,17
546,0.246792,0.887867,29,17
547,0.246652,0.885466,29,17
548,0.246537,0.883499,29,17
549,0.246433,0.881711,29,17
550,0.246336,0.880043,29,17
551,0.246236,0.878331,29,17
552,0.246155,0.876939,29,17
553,0.246081,0.875667,29,17
554,0.246008,0.874426,29,17
555,0.245936,0.873192,29,17
556,0.245866,0.871993,29,17
557,0.245794,0.870748,29,17
558,0.245722,0.869528,29,17
559,0.245655,0.868378,29,17
560,0.245597,0.867385,29,17
561,0.245542,0.866426,29,17
562,0.245490,0.865536,29,17
563,0.245441,0.864710,29,17
564,0.245398,0.863969,29,17
565,0.245317,0.862581,29,17
566,0.245241,0.861272,29,17
567,0.245173,0.860117,29,17
568,0.245117,0.859146,29,17
569,0.245066,0.858281,29,17
570,0.245022,0.857526,29,17
571,0.244981,0.856817,29,17
572,0.196196,0.856210,29,17
573,0.198641,0.865995,29,17
574,0.201090,0.875825,29,17
575,0.221264,1.189527,30,17
576,0.223700,1.199147,30,17
577,0.226137,1.208775,30,17
578,0.228576,1.218444,30,17
579,0.231016,1.228137,30,17
580,0.233458,1.237859,30,17
581,0.235902,1.247610,30,17
582,0.238347,1.257381,30,17
583,0.240793,1.267167,30,17
584,0.243240,1.276971,30,17
585,0.245688,1.286786,30,17
586,0.248136,1.296615,30,17
587,0.250585,1.306452,30,17
588,0.253035,1.316306,30,17
589,0.271806,1.605963,31,17
590,0.274239,1.615518,31,17
591,0.276671,1.625078,31,17
592,0.279104,1.634645,31,17
593,0.281538,1.644222,31,17
594,0.283972,1.653810,31,17
595,0.286407,1.663401,31,17
596,0.288842,1.672999,31,17
597,0.291124,1.679984,31,17
598,0.290353,1.666760,31,17
599,0.289581,1.653536,31,17
600,0.288817,1.640443,31,17
601,0.288062,1.627491,31,17
602,0.287105,1.611080,31,17
603,0.285723,1.587393,31,17
604,0.284341,1.563711,31,17
605,0.282980,1.540377,31,17
606,0.281639,1.517391,31,17
607,0.280316,1.494710,31,17
608,0.279006,1.472239,31,17
609,0.277721,1.450216,31,17
610,0.276457,1.428545,31,17
611,0.275221,1.407363,31,17
